subID,adaptive_n_back.acc_test,adaptive_n_back.avg_rt_test,adaptive_n_back.mean_load_test,angling_risk_task_always_sunny.keep_adjusted_clicks_test,angling_risk_task_always_sunny.keep_coef_of_variation_test,angling_risk_task_always_sunny.keep_score_test,angling_risk_task_always_sunny.release_adjusted_clicks_test,angling_risk_task_always_sunny.release_coef_of_variation_test,angling_risk_task_always_sunny.release_score_test,attention_network_task.acc_test,attention_network_task.alerting_acc_test,attention_network_task.alerting_rt_test,attention_network_task.avg_rt_test,attention_network_task.conflict_acc_test,attention_network_task.conflict_rt_test,attention_network_task.congruent_rt_test,attention_network_task.incongruent_rt_test,attention_network_task.neutral_rt_test,attention_network_task.orienting_acc_test,attention_network_task.orienting_rt_test,bickel_titrator.hyp_discount_rate_large_test,bickel_titrator.hyp_discount_rate_medium_test,bickel_titrator.hyp_discount_rate_small_test,bis11_survey.Attentional_test,bis11_survey.Motor_test,bis11_survey.Nonplanning_test,bis_bas_survey.BAS_drive_test,bis_bas_survey.BAS_fun_seeking_test,bis_bas_survey.BAS_reward_responsiveness_test,bis_bas_survey.BIS_test,brief_self_control_survey.self_control_test,choice_reaction_time.acc_test,choice_reaction_time.avg_rt_test,cognitive_reflection_survey.correct_proportion_test,cognitive_reflection_survey.intuitive_proportion_test,columbia_card_task_cold.avg_cards_chosen_test,columbia_card_task_cold.gain_sensitivity_test,columbia_card_task_cold.information_use_test,columbia_card_task_cold.loss_sensitivity_test,columbia_card_task_cold.probability_sensitivity_test,columbia_card_task_hot.avg_cards_chosen_test,columbia_card_task_hot.gain_sensitivity_test,columbia_card_task_hot.information_use_test,columbia_card_task_hot.loss_sensitivity_test,columbia_card_task_hot.probability_sensitivity_test,dickman_survey.dysfunctional_test,dickman_survey.functional_test,dietary_decision.health_sensitivity_test,dietary_decision.taste_sensitivity_test,digit_span.forward_span_test,digit_span.reverse_span_test,directed_forgetting.acc_test,directed_forgetting.avg_rt_test,directed_forgetting.proactive_interference_acc_test,directed_forgetting.proactive_interference_rt_test,discount_titrate.percent_patient_test,dospert_eb_survey.ethical_test,dospert_eb_survey.financial_test,dospert_eb_survey.health_safety_test,dospert_eb_survey.recreational_test,dospert_eb_survey.social_test,dospert_rp_survey.ethical_test,dospert_rp_survey.financial_test,dospert_rp_survey.health_safety_test,dospert_rp_survey.recreational_test,dospert_rp_survey.social_test,dospert_rt_survey.ethical_test,dospert_rt_survey.financial_test,dospert_rt_survey.health_safety_test,dospert_rt_survey.recreational_test,dospert_rt_survey.social_test,dot_pattern_expectancy.AX_rt_test,dot_pattern_expectancy.AY-BY_acc_test,dot_pattern_expectancy.AY-BY_rt_test,dot_pattern_expectancy.AY_rt_test,dot_pattern_expectancy.BX-BY_acc_test,dot_pattern_expectancy.BX-BY_rt_test,dot_pattern_expectancy.BX_rt_test,dot_pattern_expectancy.BY_rt_test,dot_pattern_expectancy.acc_test,dot_pattern_expectancy.avg_rt_test,dot_pattern_expectancy.bias_test,dot_pattern_expectancy.dprime_test,eating_survey.cognitive_restraint_test,eating_survey.emotional_eating_test,eating_survey.uncontrolled_eating_test,erq_survey.reappraisal_test,erq_survey.suppression_test,five_facet_mindfulness_survey.act_with_awareness_test,five_facet_mindfulness_survey.describe_test,five_facet_mindfulness_survey.nonjudge_test,five_facet_mindfulness_survey.nonreact_test,five_facet_mindfulness_survey.observe_test,future_time_perspective_survey.future_time_perspective_test,go_nogo.acc_test,go_nogo.bias_test,go_nogo.dprime_test,grit_scale_survey.grit_test,hierarchical_rule.acc_test,hierarchical_rule.avg_rt_test,hierarchical_rule.score_test,holt_laury_survey.beta_test,holt_laury_survey.prob_weighting_test,holt_laury_survey.risk_aversion_test,holt_laury_survey.safe_choices_test,impulsive_venture_survey.impulsiveness_test,impulsive_venture_survey.venturesomeness_test,information_sampling_task.Decreasing_Win_P_correct_test,information_sampling_task.Decreasing_Win_acc_test,information_sampling_task.Decreasing_Win_motivation_test,information_sampling_task.Fixed_Win_P_correct_test,information_sampling_task.Fixed_Win_acc_test,information_sampling_task.Fixed_Win_motivation_test,keep_track.score_test,kirby.hyp_discount_rate_large_test,kirby.hyp_discount_rate_medium_test,kirby.hyp_discount_rate_small_test,kirby.percent_patient_test,kirby.percent_patient_large_test,kirby.percent_patient_medium_test,kirby.percent_patient_small_test,local_global_letter.acc_test,local_global_letter.avg_rt_test,local_global_letter.conflict_acc_test,local_global_letter.conflict_rt_test,local_global_letter.congruent_facilitation_acc_test,local_global_letter.congruent_facilitation_rt_test,local_global_letter.congruent_rt_test,local_global_letter.global_bias_acc_test,local_global_letter.global_bias_rt_test,local_global_letter.global_conflict_rt_test,local_global_letter.global_congruent_rt_test,local_global_letter.global_incongruent_rt_test,local_global_letter.incongruent_harm_acc_test,local_global_letter.incongruent_harm_rt_test,local_global_letter.incongruent_rt_test,local_global_letter.local_conflict_rt_test,local_global_letter.local_congruent_rt_test,local_global_letter.local_incongruent_rt_test,local_global_letter.switch_cost_acc_test,local_global_letter.switch_cost_rt_test,mindful_attention_awareness_survey.mindfulness_test,motor_selective_stop_signal.SSRT_test,motor_selective_stop_signal.ignore_acc_test,motor_selective_stop_signal.ignore_rt_error_test,motor_selective_stop_signal.ignore_rt_error_std_test,motor_selective_stop_signal.proactive_control_rt_test,motor_selective_stop_signal.reactive_control_rt_test,mpq_control_survey.control_test,probabilistic_selection.approach_trial_acc_test,probabilistic_selection.approach_trial_rt_test,probabilistic_selection.avoid_trial_acc_test,probabilistic_selection.avoid_trial_rt_test,probabilistic_selection.overall_test_acc_test,probabilistic_selection.positive_learning_bias_test,probabilistic_selection.value_sensitivity_test,psychological_refractory_period_two_choices.PRP_slope_test,psychological_refractory_period_two_choices.task1_acc_test,psychological_refractory_period_two_choices.task2_acc_test,ravens.score_test,recent_probes.acc_test,recent_probes.avg_rt_test,recent_probes.proactive_interference_acc_test,recent_probes.proactive_interference_rt_test,selection_optimization_compensation_survey.compensation_test,selection_optimization_compensation_survey.elective_selection_test,selection_optimization_compensation_survey.loss_based_selection_test,selection_optimization_compensation_survey.optimization_test,self_regulation_survey.control_test,sensation_seeking_survey.boredom_susceptibility_test,sensation_seeking_survey.disinhibition_test,sensation_seeking_survey.experience_seeking_test,sensation_seeking_survey.thrill_adventure_seeking_test,shape_matching.acc_test,shape_matching.avg_rt_test,shift_task.acc_test,shift_task.avg_rt_test,shift_task.learning_rate_test,shift_task.learning_to_learn_test,shift_task.model_beta_test,shift_task.model_decay_test,shift_task.model_learning_rate_test,simon.acc_test,simon.avg_rt_test,simon.congruent_acc_test,simon.congruent_avg_rt_test,simon.congruent_sd_rt_test,simon.incongruent_acc_test,simon.incongruent_avg_rt_test,simon.incongruent_sd_rt_test,simon.simon_acc_test,simon.simon_rt_test,simple_reaction_time.avg_rt_test,spatial_span.forward_span_test,spatial_span.reverse_span_test,stim_selective_stop_signal.SSRT_test,stim_selective_stop_signal.ignore_acc_test,stim_selective_stop_signal.ignore_rt_error_test,stim_selective_stop_signal.ignore_rt_error_std_test,stop_signal.SSRT_high_test,stop_signal.SSRT_low_test,stop_signal.proactive_SSRT_speeding_test,stop_signal.proactive_slowing_rt_test,stroop.acc_test,stroop.avg_rt_test,stroop.congruent_rt_test,stroop.incongruent_rt_test,stroop.stroop_acc_test,stroop.stroop_rt_test,ten_item_personality_survey.agreeableness_test,ten_item_personality_survey.conscientiousness_test,ten_item_personality_survey.emotional_stability_test,ten_item_personality_survey.extraversion_test,ten_item_personality_survey.openness_test,theories_of_willpower_survey.endorse_limited_resource_test,threebytwo.acc_test,threebytwo.avg_rt_test,threebytwo.cue_switch_cost_rt_100.0_test,threebytwo.cue_switch_cost_rt_900.0_test,threebytwo.task_switch_cost_rt_100.0_test,threebytwo.task_switch_cost_rt_900.0_test,time_perspective_survey.future_test,time_perspective_survey.past_negative_test,time_perspective_survey.past_positive_test,time_perspective_survey.present_fatalistic_test,time_perspective_survey.present_hedonistic_test,tower_of_london.avg_move_time_test,tower_of_london.num_extra_moves_test,tower_of_london.num_optimal_solutions_test,tower_of_london.planning_time_test,two_stage_decision.avg_rt_test,two_stage_decision.model_based_test,two_stage_decision.model_free_test,two_stage_decision.perseverance_test,upps_impulsivity_survey.lack_of_perseverance_test,upps_impulsivity_survey.lack_of_premeditation_test,upps_impulsivity_survey.negative_urgency_test,upps_impulsivity_survey.positive_urgency_test,upps_impulsivity_survey.sensation_seeking_test,writing_task.neutral_probability_test,writing_task.positive_probability_test,test_test,adaptive_n_back.acc_retest,adaptive_n_back.avg_rt_retest,adaptive_n_back.mean_load_retest,angling_risk_task_always_sunny.keep_adjusted_clicks_retest,angling_risk_task_always_sunny.keep_coef_of_variation_retest,angling_risk_task_always_sunny.keep_score_retest,angling_risk_task_always_sunny.release_adjusted_clicks_retest,angling_risk_task_always_sunny.release_coef_of_variation_retest,angling_risk_task_always_sunny.release_score_retest,attention_network_task.acc_retest,attention_network_task.alerting_acc_retest,attention_network_task.alerting_rt_retest,attention_network_task.avg_rt_retest,attention_network_task.conflict_acc_retest,attention_network_task.conflict_rt_retest,attention_network_task.congruent_rt_retest,attention_network_task.incongruent_rt_retest,attention_network_task.neutral_rt_retest,attention_network_task.orienting_acc_retest,attention_network_task.orienting_rt_retest,bickel_titrator.hyp_discount_rate_large_retest,bickel_titrator.hyp_discount_rate_medium_retest,bickel_titrator.hyp_discount_rate_small_retest,bis11_survey.Attentional_retest,bis11_survey.Motor_retest,bis11_survey.Nonplanning_retest,bis_bas_survey.BAS_drive_retest,bis_bas_survey.BAS_fun_seeking_retest,bis_bas_survey.BAS_reward_responsiveness_retest,bis_bas_survey.BIS_retest,brief_self_control_survey.self_control_retest,choice_reaction_time.acc_retest,choice_reaction_time.avg_rt_retest,cognitive_reflection_survey.correct_proportion_retest,cognitive_reflection_survey.intuitive_proportion_retest,columbia_card_task_cold.avg_cards_chosen_retest,columbia_card_task_cold.gain_sensitivity_retest,columbia_card_task_cold.information_use_retest,columbia_card_task_cold.loss_sensitivity_retest,columbia_card_task_cold.probability_sensitivity_retest,columbia_card_task_hot.avg_cards_chosen_retest,columbia_card_task_hot.gain_sensitivity_retest,columbia_card_task_hot.information_use_retest,columbia_card_task_hot.loss_sensitivity_retest,columbia_card_task_hot.probability_sensitivity_retest,dickman_survey.dysfunctional_retest,dickman_survey.functional_retest,dietary_decision.health_sensitivity_retest,dietary_decision.taste_sensitivity_retest,digit_span.forward_span_retest,digit_span.reverse_span_retest,directed_forgetting.acc_retest,directed_forgetting.avg_rt_retest,directed_forgetting.proactive_interference_acc_retest,directed_forgetting.proactive_interference_rt_retest,discount_titrate.percent_patient_retest,dospert_eb_survey.ethical_retest,dospert_eb_survey.financial_retest,dospert_eb_survey.health_safety_retest,dospert_eb_survey.recreational_retest,dospert_eb_survey.social_retest,dospert_rp_survey.ethical_retest,dospert_rp_survey.financial_retest,dospert_rp_survey.health_safety_retest,dospert_rp_survey.recreational_retest,dospert_rp_survey.social_retest,dospert_rt_survey.ethical_retest,dospert_rt_survey.financial_retest,dospert_rt_survey.health_safety_retest,dospert_rt_survey.recreational_retest,dospert_rt_survey.social_retest,dot_pattern_expectancy.AX_rt_retest,dot_pattern_expectancy.AY-BY_acc_retest,dot_pattern_expectancy.AY-BY_rt_retest,dot_pattern_expectancy.AY_rt_retest,dot_pattern_expectancy.BX-BY_acc_retest,dot_pattern_expectancy.BX-BY_rt_retest,dot_pattern_expectancy.BX_rt_retest,dot_pattern_expectancy.BY_rt_retest,dot_pattern_expectancy.acc_retest,dot_pattern_expectancy.avg_rt_retest,dot_pattern_expectancy.bias_retest,dot_pattern_expectancy.dprime_retest,eating_survey.cognitive_restraint_retest,eating_survey.emotional_eating_retest,eating_survey.uncontrolled_eating_retest,erq_survey.reappraisal_retest,erq_survey.suppression_retest,five_facet_mindfulness_survey.act_with_awareness_retest,five_facet_mindfulness_survey.describe_retest,five_facet_mindfulness_survey.nonjudge_retest,five_facet_mindfulness_survey.nonreact_retest,five_facet_mindfulness_survey.observe_retest,future_time_perspective_survey.future_time_perspective_retest,go_nogo.acc_retest,go_nogo.bias_retest,go_nogo.dprime_retest,grit_scale_survey.grit_retest,hierarchical_rule.acc_retest,hierarchical_rule.avg_rt_retest,hierarchical_rule.score_retest,holt_laury_survey.beta_retest,holt_laury_survey.prob_weighting_retest,holt_laury_survey.risk_aversion_retest,holt_laury_survey.safe_choices_retest,impulsive_venture_survey.impulsiveness_retest,impulsive_venture_survey.venturesomeness_retest,information_sampling_task.Decreasing_Win_P_correct_retest,information_sampling_task.Decreasing_Win_acc_retest,information_sampling_task.Decreasing_Win_motivation_retest,information_sampling_task.Fixed_Win_P_correct_retest,information_sampling_task.Fixed_Win_acc_retest,information_sampling_task.Fixed_Win_motivation_retest,keep_track.score_retest,kirby.hyp_discount_rate_large_retest,kirby.hyp_discount_rate_medium_retest,kirby.hyp_discount_rate_small_retest,kirby.percent_patient_retest,kirby.percent_patient_large_retest,kirby.percent_patient_medium_retest,kirby.percent_patient_small_retest,local_global_letter.acc_retest,local_global_letter.avg_rt_retest,local_global_letter.conflict_acc_retest,local_global_letter.conflict_rt_retest,local_global_letter.congruent_facilitation_acc_retest,local_global_letter.congruent_facilitation_rt_retest,local_global_letter.congruent_rt_retest,local_global_letter.global_bias_acc_retest,local_global_letter.global_bias_rt_retest,local_global_letter.global_conflict_rt_retest,local_global_letter.global_congruent_rt_retest,local_global_letter.global_incongruent_rt_retest,local_global_letter.incongruent_harm_acc_retest,local_global_letter.incongruent_harm_rt_retest,local_global_letter.incongruent_rt_retest,local_global_letter.local_conflict_rt_retest,local_global_letter.local_congruent_rt_retest,local_global_letter.local_incongruent_rt_retest,local_global_letter.switch_cost_acc_retest,local_global_letter.switch_cost_rt_retest,mindful_attention_awareness_survey.mindfulness_retest,motor_selective_stop_signal.SSRT_retest,motor_selective_stop_signal.ignore_acc_retest,motor_selective_stop_signal.ignore_rt_error_retest,motor_selective_stop_signal.ignore_rt_error_std_retest,motor_selective_stop_signal.proactive_control_rt_retest,motor_selective_stop_signal.reactive_control_rt_retest,mpq_control_survey.control_retest,probabilistic_selection.approach_trial_acc_retest,probabilistic_selection.approach_trial_rt_retest,probabilistic_selection.avoid_trial_acc_retest,probabilistic_selection.avoid_trial_rt_retest,probabilistic_selection.overall_test_acc_retest,probabilistic_selection.positive_learning_bias_retest,probabilistic_selection.value_sensitivity_retest,psychological_refractory_period_two_choices.PRP_slope_retest,psychological_refractory_period_two_choices.task1_acc_retest,psychological_refractory_period_two_choices.task2_acc_retest,ravens.score_retest,recent_probes.acc_retest,recent_probes.avg_rt_retest,recent_probes.proactive_interference_acc_retest,recent_probes.proactive_interference_rt_retest,selection_optimization_compensation_survey.compensation_retest,selection_optimization_compensation_survey.elective_selection_retest,selection_optimization_compensation_survey.loss_based_selection_retest,selection_optimization_compensation_survey.optimization_retest,self_regulation_survey.control_retest,sensation_seeking_survey.boredom_susceptibility_retest,sensation_seeking_survey.disinhibition_retest,sensation_seeking_survey.experience_seeking_retest,sensation_seeking_survey.thrill_adventure_seeking_retest,shape_matching.acc_retest,shape_matching.avg_rt_retest,shift_task.acc_retest,shift_task.avg_rt_retest,shift_task.learning_rate_retest,shift_task.learning_to_learn_retest,shift_task.model_beta_retest,shift_task.model_decay_retest,shift_task.model_learning_rate_retest,simon.acc_retest,simon.avg_rt_retest,simon.congruent_acc_retest,simon.congruent_avg_rt_retest,simon.congruent_sd_rt_retest,simon.incongruent_acc_retest,simon.incongruent_avg_rt_retest,simon.incongruent_sd_rt_retest,simon.simon_acc_retest,simon.simon_rt_retest,simple_reaction_time.avg_rt_retest,spatial_span.forward_span_retest,spatial_span.reverse_span_retest,stim_selective_stop_signal.SSRT_retest,stim_selective_stop_signal.ignore_acc_retest,stim_selective_stop_signal.ignore_rt_error_retest,stim_selective_stop_signal.ignore_rt_error_std_retest,stop_signal.SSRT_high_retest,stop_signal.SSRT_low_retest,stop_signal.proactive_SSRT_speeding_retest,stop_signal.proactive_slowing_rt_retest,stroop.acc_retest,stroop.avg_rt_retest,stroop.congruent_rt_retest,stroop.incongruent_rt_retest,stroop.stroop_acc_retest,stroop.stroop_rt_retest,ten_item_personality_survey.agreeableness_retest,ten_item_personality_survey.conscientiousness_retest,ten_item_personality_survey.emotional_stability_retest,ten_item_personality_survey.extraversion_retest,ten_item_personality_survey.openness_retest,theories_of_willpower_survey.endorse_limited_resource_retest,threebytwo.acc_retest,threebytwo.avg_rt_retest,threebytwo.cue_switch_cost_rt_100.0_retest,threebytwo.cue_switch_cost_rt_900.0_retest,threebytwo.task_switch_cost_rt_100.0_retest,threebytwo.task_switch_cost_rt_900.0_retest,time_perspective_survey.future_retest,time_perspective_survey.past_negative_retest,time_perspective_survey.past_positive_retest,time_perspective_survey.present_fatalistic_retest,time_perspective_survey.present_hedonistic_retest,tower_of_london.avg_move_time_retest,tower_of_london.num_extra_moves_retest,tower_of_london.num_optimal_solutions_retest,tower_of_london.planning_time_retest,two_stage_decision.avg_rt_retest,two_stage_decision.model_based_retest,two_stage_decision.model_free_retest,two_stage_decision.perseverance_retest,upps_impulsivity_survey.lack_of_perseverance_retest,upps_impulsivity_survey.lack_of_premeditation_retest,upps_impulsivity_survey.negative_urgency_retest,upps_impulsivity_survey.positive_urgency_retest,upps_impulsivity_survey.sensation_seeking_retest,writing_task.neutral_probability_retest,writing_task.positive_probability_retest,test_retest
s005,0.7788235294,563,1.65,36.3636363636,13.1458682792,750,30.5,10.6251934967,580,1,0,17,607,0,61.5,575,636.5,589,0,30,5.25995e-4,0.0041643982,0.0276582031,3.5333333333,3.5,3.6333333333,3,3.25,3.8,2.2857142857,41,1,476.5,0.8333333333,0.1666666667,13.4166666667,0.275,3,-0.0306666667,-2.9166666667000003,13.0416666667,0.4185577722,3,-0.0250756442,-3.7905236908,1,1.7272727273,0.2518581217,1.2169609029,9.2,8,0.7361111111,832,-0.3888888889,149,0.1666666667,2,2.6666666667000003,1,2,3.5,5.5,6.1666666667,6,6.1666666667,4,1.6666666667,1.5,2.6666666667000003,1.5,4.6666666667,425,0.1875,-56.5,560,0.1833333333,-121.5,497,680,0.9606299213,451,-0.3884511935,3.7790742791,27.7777777778,0,40.7407407407,4.8333333333,5,4.375,3.875,2.625,4.2857142857,4.625,46,0.9628571429,-0.5306698657,2.9584098130000003,28,0.487394958,866.5,174,59.8991114415,-8.5507035957,0.8568707964000001,6,1.2631578947,1.4,0.7475608826,1,9.119887e-4,0.9208297729,0.9,0.001067059,0.5555555556,0.0256124969,0.0256124969,0.06403124240000001,0.2962962963,0.33333333330000003,0.33333333330000003,0.2222222222,0.9894736842,787.5,-0.0344827586,164.5,0,-28.5,763.5,-0.0227272727,14,420,706,1126,-0.0344827586,193,937,53,783,836,-0.0222222222,66,5.0666666667,344.1666666667,0.9833333333,486,84.0820472989,123.5,7,43,NA,NA,NA,NA,NA,NA,NA,0.6320956121,0.9744897959,0.9846938776,14,0.9571428571,852,-0.0555555556,96,0.6666666667000001,0.75,NA,0.8333333333,131,0,0.7000000000000001,0.6666666667000001,0.4,1,943,0.4711779449,506,0.0444949349,-3.892653e-4,3.7528587483,0.6496121970000001,0.33907807640000004,1,572.5,1,569,156.6976811102,1,573.5,143.6749960494,0,4.5,302.5,6.5,5.1,432.6666666667,0.8833333333000001,610,144.3689491674,249.6666666667,302.5,52.8333333333,61.5610543303,1,572,543,602,0,59,6,5,7,3,6,33,0.8637413395,695,58,7.5,43.5,63,3.8461538462,3.1,3.3333333333,2.2222222222,3.2666666667,1915.6111111111,19,7,2585.75,870.4396984925,0.6655376583,0.1035568902,1.3551677416,1.7000000000000002,1.3636363636,1.75,1,2.8333333333,0.8868519986000001,0.4059011843,test,0.8310185185000001,470,1.9,23.2692307692,3.9855508257,580,22.2222222222,3.0784938173,375,0.9861111111,-0.0555555556,7.5,592,-0.0416666667,64,556.5,620.5,607,0,10.5,0.001017956,0.0017600098,0.0079482422,3,3.25,3.6,3,3,3.6,2.1428571429,43,0.9866666667,412.5,1,0,16.0833333333,0.2916666667,3,-0.028,-2.6666666667000003,16.9583333333,0.7415789474000001,3,-0.0172555431,-2.8244120941,1,1.5454545455000002,0.33946628430000003,1.0081751988,9.1,7.1,0.9861111111,696,0.0555555556,23.5,0.33333333330000003,2,2.3333333333,1.5,1.6666666667,3.6666666667,5.3333333333,6.1666666667,6.1666666667,6.5,4.1666666667,2.3333333333,1.8333333333,3,1.5,4.6666666667,428,-0.0625,180,612.5,0,-45.5,387.5,433,0.976,431.5,0.33223158610000003,4.6556717651,22.2222222222,0,29.6296296296,5.8333333333,6,4.5,4,2.875,4.2857142857,4.625,49,0.9771428571,-0.7717910818,3.4406522452,30,0.4121037464,761,143,59.8991114415,-8.5507035957,0.8568707964000001,6,1.3157894737,1.5333333333,0.7236789465,0.7000000000000001,9.836497e-4,0.9180419922,1,0.0013364966,0.5833333333,0.0015811388,0.0015811388,0.0038729833,0.6296296296,0.6666666667000001,0.6666666667000001,0.5555555556,0.9895833333,994,-0.04,155,0,-72,987,-0.0217391304,56.5,265,1001,1266,-0.04,227,1159,119,985,1104,0.0208333333,-16,5.4666666667,308.8333333333,0.9833333333,449,70.109228742,120,27,43,1,606,0.4666666667,676,0.6222222222,26.1234717334,-23.6861105789,0.6566922334,1,1,15,0.9714285714,942,-0.0555555556,-3.5,0.6666666667000001,0.5833333333,0.75,0.75,137,0,0.6000000000000001,0.6666666667000001,0.4,1,828.5,0.5597014925,506.5,0.057892993,0.0022924945,7.878684459,0.8442439861000001,0.2180237403,1,485.5,1,470.5,72.8999986003,1,499,66.3896967664,0,28.5,275,6.7,6.1,365.3333333333,0.9,532.5,86.9451711995,242,242.3333333333,0.33333333330000003,62.0768386656,1,610,565.5,632,0,66.5,6.5,5.5,7,3.5,5.5,29,0.9747126437,708.5,89,72.5,-22.5,-29.5,3.8461538462,3.2,3.3333333333,2.1111111111,3.2666666667,1994.5166666667,4,10,3262.0833333333,783.8299492386,-0.1656782418,-0.0084840798,-0.2238329067,1.4,1.4545454545,1.75,1.2857142857,2.75,0.2725698113,0.3393247426,retest
s007,NA,NA,NA,19.076923076900002,6.3240687974,470,14.8,7.6865683717,340,0.9577464789,0.0833333333,23,715,-0.1063829787,121.5,637,758.5,714,-0.026984127,71,5.751163e-4,8.470039e-4,0.0081005859,4.8,3.7857142857,4.7333333333,3.25,2.75,3.6,3.4285714286,49,0.9669421488,527,0.1666666667,0.6666666667000001,4.8333333333,0.0333333333,0,0.0013333333,-0.4166666667,13.0416666667,0.2115478865,1,-0.0035254237,0.8082499489,1.1666666667,1.6363636364,0.429502064,0.5991357069000001,9.6,6.4,NA,NA,NA,NA,0.3611111111,2.6666666667000003,5.5,1.6666666667,3.3333333333,4.1666666667,4.3333333333,5.5,5.3333333333,5.5,2.1666666667,2.1666666667,5.1666666667,3.5,5.1666666667,6.1666666667,641.5,0,425,821,-0.125,40.5,507,447.5,0.9206349206,647,-0.5694639092,2.4879073189,61.1111111111,11.1111111111,33.3333333333,5.3333333333,5.25,3.125,2.875,2.875,3.5714285714000003,3.25,48,0.9542857143,-0.7539398563,2.6397773564,22,0.28,874,98,25.7627506452,0.9984046207,0.3968411315,9,1.3684210526,1.5333333333,0.8018417358000001,0.9,7.886168e-4,0.8767990112,1,0.0012070223,0.7777777778,0.06403124240000001,0.06403124240000001,0.0256124969,0.2592592593,0.2222222222,0.2222222222,0.33333333330000003,0.752688172,833.5,-0.4356617647,184.5,0.0196759259,119,758,-0.1333333333,-50,314,739,1053,-0.4553376906,65.5,1012,174,758,932,0.0064102564,-53,3.8,NA,NA,NA,NA,NA,NA,43,0.6666666667000001,559,0.5,516.5,0.5222222222,8.6329234757,-8.6372057447,0.5112262406,0.9427083333,0.9375,10,0.9154929577,1361,0,409.5,0.5,0.5833333333,0.5,0.9166666667,110.5,0.6000000000000001,0.4,0.5555555556,1,0.9534050179,851,0.3291457286,623.5,0.0048551336,0.0016277797,48.5691147644,0.34075974330000003,0.017106545,0.98,539,1,516,140.2789131316,0.96,562,138.0077504478,-0.04,46,517,5.1,5.4,395.8333333333,0.8666666667,902.5,201.7818646558,357.1666666667,439,81.8333333333,26.4811435343,0.9325842697,989,946.5,1004,-0.0495449949,61.5,4.5,6,3.5,3,4.5,48,0.6330049261,888.5,343.5,-18,-93,188.5,3.7692307692,4,3.2222222222,3.3333333333,3.4666666667,2282.5555555556,-5,8,6112.1666666667,NA,NA,NA,NA,2.2,2.0909090909,3.1666666667,2.2142857143,3,0.8621573749,0.6821860019,test,0.7835990888000001,599.5,1.95,30.8636363636,4.1437900129,643,35.9523809524,10.2638988229,700,0.9930555556,0.0277777778,22.5,703,-0.0208333333,73.5,647.5,721,658,0,63.5,0.0059243269,0.0086957397,0.0129072266,4.0666666667,3.3928571429,3.8666666667,2.75,2.5,4,3.4285714286,42,0.9533333333,574,0.5,0.1666666667,15.9166666667,-0.0083333333,1,0.0013333333,2.5,16.75,0.15,1,-0.0016666667,-0.4166666667,1.1666666667,1.2727272727,0.1917215995,0.8057487034,8.1,4.3,NA,NA,NA,NA,0.0833333333,2.6666666667000003,5.5,2.6666666667000003,4.5,5.1666666667,3.8333333333,4.6666666667,4,5,1.8333333333,3.3333333333,4.1666666667,4.3333333333,4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,11.1111111111,5.3333333333,5.5,3.125,3.125,3.25,3.1428571429,3.25,51,0.9685714286,-1.0816155204,3.2951286846,23,0.5492957746,1142,195,59.8991114415,-8.5507035957,0.8568707964000001,6,1.2105263158,1.6,0.6941823959,0.8,0.00130253,0.8349777222,0.9,0.0010820387,0.6111111111,0.06403124240000001,0.1265219767,0.0636371852,0.1851851852,0.2222222222,0.1111111111,0.2222222222,0.8210526316000001,803,-0.3286713287,119,-0.0566534914,-93,845,-0.0966386555,26,33.5,895.5,929,-0.2720178372,212,923,81,821,902,-0.1406791407,168,4,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,0.538500946,1,0.9787234043,11,NA,NA,NA,NA,0.4166666667,NA,NA,0.6666666667000001,113,0.2,0.30000000000000004,0.7777777778,0.9,1,882,0.442408377,701,0.0257691031,-2.524327e-4,16.4654649172,0.4277884817,0.0468729827,1,583.5,1,585.5,152.7853289249,1,581,148.4382425008,0,-4.5,396.5,5.5,4.4,401.1666666667,0.85,823,240.5059262575,356.5,356.8333333333,0.33333333330000003,13.2490016831,0.9318181818,991.5,967,1024,0.0363258952,73,3.5,6,4,4,5,38,0.7622739018,933.5,68,97,163,105,3.7692307692,4.3,2.7777777778,3,3,2120.49,3,8,5704.1666666667,NA,NA,NA,NA,2.1,1.5454545455000002,3.1666666667,1.5714285714,3.25,0.445484729,0.4101464269,retest
